Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
0, 0.68, 0.47, 0.57, -2.89, -2.15, -0.53
1, 0.68, 0.48, 0.56, -3.13, -2.75, -0.85
2, 0.68, 0.47, 0.56, -3.22, -3.25, -0.90
3, 0.69, 0.47, 0.57, -2.98, -3.18, -1.08
4, 0.68, 0.46, 0.56, -2.43, -3.39, -1.28
5, 0.68, 0.46, 0.56, -2.18, -3.01, -1.15
6, 0.68, 0.47, 0.55, -1.51, -1.45, -0.87
7, 0.68, 0.46, 0.56, -0.92, -0.24, -0.52
8, 0.68, 0.47, 0.56, -0.38, 0.05, -0.41
9, 0.68, 0.47, 0.56, -0.69, 0.72, -0.12
10, 0.68, 0.47, 0.56, -0.92, 0.53, -0.17
11, 0.69, 0.46, 0.56, -0.84, -0.63, -0.52
12, 0.68, 0.47, 0.56, -0.75, -1.50, -0.70
13, 0.69, 0.46, 0.56, -0.73, -1.11, -0.38
14, 0.69, 0.47, 0.55, -0.47, 0.26, -0.31
15, 0.68, 0.47, 0.56, -0.73, 0.18, 0.11
16, 0.69, 0.47, 0.56, -1.48, 0.12, -0.20
17, 0.69, 0.47, 0.56, -1.74, -0.73, -0.27
18, 0.68, 0.47, 0.55, -2.43, -2.26, -0.31
19, 0.68, 0.47, 0.55, -2.34, -1.95, 0.18
20, 0.68, 0.47, 0.55, -2.08, -0.64, 0.58
21, 0.70, 0.46, 0.55, -2.46, 0.70, 0.23
22, 0.69, 0.47, 0.56, -3.33, 0.73, -0.38
23, 0.68, 0.48, 0.54, -3.13, -0.09, -0.41
24, 0.69, 0.47, 0.56, -2.37, -0.79, -0.38
25, 0.69, 0.48, 0.55, -2.06, -0.84, -0.34
26, 0.70, 0.47, 0.56, -2.35, -0.84, -0.67
27, 0.68, 0.46, 0.56, -2.11, -1.30, -0.99
28, 0.69, 0.47, 0.56, -1.94, -0.70, -0.81
29, 0.68, 0.47, 0.56, -1.66, 0.96, -0.61
30, 0.68, 0.47, 0.57, -1.02, 2.37, -0.58
31, 0.68, 0.48, 0.56, -1.11, 1.62, -1.01
32, 0.69, 0.48, 0.55, -1.83, -0.14, -1.47
33, 0.68, 0.48, 0.55, -1.31, -1.51, -2.50
34, 0.68, 0.47, 0.57, -1.51, -1.65, -3.15
35, 0.67, 0.47, 0.56, -1.65, -1.60, -4.12
36, 0.68, 0.47, 0.56, -1.92, -1.31, -4.61
37, 0.68, 0.48, 0.56, -2.38, -2.70, -7.39
38, 0.68, 0.47, 0.57, -2.12, -5.33, -11.30
39, 0.67, 0.47, 0.55, -1.40, -7.98, -16.52
40, 0.68, 0.49, 0.54, -0.92, -11.02, -22.95
41, 0.68, 0.49, 0.54, -0.52, -12.78, -27.91
42, 0.69, 0.48, 0.53, 0.05, -17.30, -31.22
43, 0.68, 0.48, 0.55, 1.53, -19.53, -34.90
44, 0.64, 0.49, 0.58, 5.21, -27.08, -48.85
45, 0.60, 0.55, 0.55, 6.21, -38.47, -72.41
46, 0.72, 0.53, 0.55, 4.73, -32.61, -60.38
47, 0.69, 0.48, 0.56, 6.37, -26.34, -52.23
48, 0.67, 0.49, 0.51, 9.21, -27.97, -51.60
49, 0.65, 0.51, 0.50, 13.07, -34.05, -56.49
50, 0.62, 0.56, 0.50, 14.98, -43.59, -69.59
51, 0.61, 0.60, 0.49, 17.04, -53.08, -93.42
52, 0.62, 0.62, 0.56, 20.55, -28.40, -109.18
53, 0.70, 0.63, 0.52, 18.73, -14.61, -105.16
54, 0.70, 0.59, 0.50, 9.39, -16.47, -95.07
55, 0.72, 0.57, 0.49, 11.53, -18.60, -79.42
56, 0.64, 0.60, 0.51, 10.96, -22.58, -65.28
57, 0.65, 0.59, 0.49, 7.80, -20.75, -54.29
58, 0.65, 0.62, 0.49, 6.50, -21.37, -48.58
59, 0.65, 0.61, 0.49, 5.04, -21.08, -47.16
60, 0.64, 0.61, 0.49, 2.79, -15.97, -44.63
61, 0.62, 0.63, 0.49, 1.21, -10.23, -40.20
62, 0.63, 0.62, 0.47, 1.13, -3.83, -28.03
63, 0.64, 0.62, 0.46, -0.29, -3.01, -15.65
64, 0.67, 0.60, 0.47, -1.04, -4.89, -3.39
65, 0.69, 0.61, 0.45, -1.50, -4.78, 9.28
66, 0.67, 0.62, 0.45, -3.33, -3.30, 16.87
67, 0.67, 0.64, 0.46, -4.26, -0.92, 27.62
68, 0.68, 0.65, 0.43, -5.88, 3.56, 44.11
69, 0.73, 0.63, 0.41, -7.16, 12.12, 74.96
70, 0.73, 0.63, 0.45, -9.85, 13.85, 102.41
71, 0.71, 0.62, 0.49, -12.76, 8.27, 117.16
72, 0.73, 0.56, 0.53, -7.30, 7.60, 129.85
73, 0.71, 0.53, 0.55, -3.65, 13.22, 131.15
74, 0.71, 0.49, 0.54, -1.82, 22.72, 130.38
75, 0.67, 0.48, 0.51, 1.33, 29.33, 126.14
76, 0.64, 0.47, 0.51, 3.34, 33.07, 122.03
77, 0.63, 0.50, 0.49, 5.18, 37.08, 115.63
78, 0.63, 0.56, 0.49, 3.36, 37.51, 106.73
79, 0.66, 0.54, 0.54, 3.80, 32.95, 98.81
80, 0.67, 0.55, 0.50, 3.07, 27.54, 88.23
81, 0.66, 0.55, 0.53, 0.67, 17.45, 74.20
82, 0.65, 0.51, 0.54, -0.61, 9.30, 59.30
83, 0.66, 0.46, 0.50, 0.56, 4.11, 44.56
84, 0.67, 0.47, 0.48, 3.48, -0.08, 34.73
85, 0.71, 0.46, 0.48, 5.04, -5.08, 31.47
86, 0.67, 0.49, 0.47, 4.76, -16.56, 17.34
87, 0.63, 0.50, 0.49, 6.90, -26.18, -1.73
88, 0.57, 0.58, 0.46, 7.36, -42.35, -38.00
89, 0.53, 0.57, 0.50, 7.48, -61.21, -79.71
90, 0.53, 0.57, 0.51, 7.80, -70.89, -116.03
91, 0.58, 0.55, 0.50, 7.71, -69.85, -139.56
92, 0.66, 0.54, 0.50, 5.74, -56.76, -140.93
93, 0.72, 0.51, 0.47, 6.46, -38.81, -130.96
94, 0.79, 0.51, 0.46, 5.37, -19.13, -116.92
95, 0.88, 0.46, 0.46, 8.84, -5.71, -93.88
96, 0.89, 0.50, 0.43, 8.47, -6.50, -80.84
97, 0.90, 0.48, 0.44, 8.69, -20.61, -70.34
98, 0.80, 0.54, 0.42, 7.71, -36.23, -67.65
99, 0.72, 0.58, 0.43, 5.74, -37.59, -58.60
100, 0.68, 0.59, 0.45, 6.15, -28.58, -46.89
101, 0.67, 0.61, 0.44, 6.78, -14.03, -39.10
102, 0.66, 0.62, 0.44, 7.44, -2.64, -33.51
103, 0.67, 0.62, 0.42, 7.94, 2.08, -28.85
104, 0.67, 0.61, 0.43, 8.21, 3.68, -23.33
105, 0.67, 0.62, 0.40, 9.92, 5.85, -14.93
106, 0.67, 0.67, 0.43, 8.90, 4.87, -1.73
107, 0.71, 0.61, 0.38, 6.52, 9.73, 19.95
108, 0.75, 0.56, 0.37, 8.73, 19.60, 44.47
109, 0.81, 0.52, 0.36, 5.07, 31.47, 76.92
110, 0.82, 0.49, 0.46, -1.07, 40.93, 108.21
111, 0.81, 0.49, 0.49, -3.19, 52.46, 134.26
112, 0.76, 0.57, 0.49, -8.81, 62.55, 149.27
113, 0.74, 0.68, 0.48, -18.02, 69.91, 154.75
114, 0.73, 0.80, 0.44, -28.90, 73.69, 154.60
115, 0.71, 0.86, 0.41, -37.07, 69.05, 141.56
116, 0.72, 0.73, 0.43, -35.91, 60.81, 128.85
117, 0.74, 0.49, 0.46, -29.07, 49.27, 117.68
118, 0.73, 0.29, 0.48, -24.47, 39.18, 105.30
119, 0.67, 0.26, 0.49, -18.38, 35.05, 91.86
120, 0.64, 0.30, 0.55, -18.52, 34.24, 78.93
121, 0.61, 0.42, 0.55, -15.63, 40.81, 66.78
122, 0.59, 0.47, 0.56, -12.03, 44.99, 53.60
123, 0.61, 0.42, 0.56, -9.69, 46.15, 47.59
124, 0.63, 0.44, 0.56, -7.34, 42.69, 42.02
125, 0.65, 0.41, 0.54, -5.47, 32.08, 32.99
126, 0.70, 0.35, 0.55, -2.85, 30.58, 33.28
127, 0.76, 0.34, 0.55, 2.63, 31.62, 30.76
128, 0.79, 0.32, 0.54, 5.05, 27.05, 22.82
129, 0.80, 0.31, 0.57, 5.62, 19.04, 16.17
130, 0.78, 0.29, 0.55, 4.52, 12.21, 12.72
131, 0.73, 0.35, 0.53, 3.45, 5.42, 7.28
132, 0.72, 0.36, 0.55, 3.34, 7.45, 6.64
133, 0.72, 0.37, 0.57, 3.34, 15.50, 7.92
134, 0.75, 0.34, 0.56, 5.92, 27.19, 12.00
135, 0.78, 0.34, 0.55, 7.86, 34.67, 14.60
136, 0.79, 0.36, 0.55, 8.12, 33.45, 12.95
137, 0.79, 0.36, 0.55, 8.98, 20.85, 6.73
138, 0.78, 0.39, 0.56, 8.87, 3.82, -2.82
