Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
0, 0.58, 0.56, 0.57, -2.41, -3.04, -0.03
1, 0.58, 0.56, 0.58, -2.56, -2.64, 0.47
2, 0.59, 0.56, 0.57, -2.49, -2.46, 0.79
3, 0.57, 0.56, 0.57, -2.61, -2.05, 0.99
4, 0.57, 0.56, 0.57, -2.58, -1.50, 1.33
5, 0.58, 0.55, 0.57, -1.89, 0.24, 1.74
6, 0.59, 0.56, 0.56, -1.95, 1.65, 2.32
7, 0.60, 0.56, 0.57, -2.99, 1.98, 2.00
8, 0.60, 0.55, 0.57, -3.33, 1.71, 1.69
9, 0.61, 0.55, 0.58, -3.54, 0.96, 1.28
10, 0.61, 0.55, 0.57, -3.51, 0.73, 0.95
11, 0.61, 0.55, 0.57, -3.63, -0.37, 0.55
12, 0.61, 0.54, 0.58, -3.71, -1.74, 0.24
13, 0.60, 0.54, 0.58, -3.01, -1.11, 0.23
14, 0.61, 0.54, 0.58, -3.16, 0.18, 0.09
15, 0.61, 0.54, 0.58, -2.69, 1.71, 0.21
16, 0.60, 0.55, 0.59, -2.85, 1.71, 0.21
17, 0.61, 0.55, 0.59, -3.59, 0.27, -0.31
18, 0.60, 0.55, 0.58, -2.98, -0.27, -0.63
19, 0.60, 0.55, 0.58, -3.08, -1.04, -1.01
20, 0.60, 0.55, 0.57, -2.72, -0.47, -0.70
21, 0.61, 0.55, 0.58, -2.44, 0.03, -0.73
22, 0.60, 0.55, 0.57, -2.41, 0.66, -0.56
23, 0.61, 0.55, 0.58, -2.26, 1.02, -0.17
24, 0.61, 0.55, 0.58, -1.68, 1.51, 0.11
25, 0.61, 0.55, 0.58, -2.00, 1.25, 0.27
26, 0.61, 0.54, 0.58, -1.77, 0.63, 0.34
27, 0.61, 0.56, 0.58, -1.42, 0.47, 0.37
28, 0.61, 0.55, 0.58, -1.91, 0.15, 0.24
29, 0.60, 0.55, 0.59, -1.56, 0.76, 0.14
30, 0.60, 0.55, 0.58, -2.18, -0.21, 0.08
31, 0.60, 0.54, 0.58, -2.05, -1.08, 0.00
32, 0.60, 0.54, 0.59, -2.15, -1.33, -0.29
33, 0.60, 0.54, 0.57, -2.02, 0.23, 0.09
34, 0.60, 0.55, 0.59, -1.88, 1.40, 0.31
35, 0.60, 0.55, 0.58, -2.06, 0.56, 0.12
36, 0.60, 0.55, 0.58, -1.98, -1.22, -0.46
37, 0.59, 0.54, 0.58, -2.15, -2.03, -0.87
38, 0.60, 0.53, 0.58, -1.71, -1.16, -0.82
39, 0.60, 0.54, 0.58, -1.04, -0.61, -0.40
40, 0.61, 0.54, 0.57, -0.89, -1.34, -1.94
41, 0.60, 0.54, 0.59, -0.81, -1.24, -4.53
42, 0.60, 0.55, 0.60, -0.55, -1.60, -9.48
43, 0.59, 0.57, 0.59, -0.87, -4.93, -19.34
44, 0.58, 0.59, 0.58, -1.47, -10.90, -30.81
45, 0.55, 0.63, 0.52, -2.32, -17.47, -43.65
46, 0.58, 0.60, 0.48, -5.16, -21.82, -51.22
47, 0.58, 0.55, 0.53, -0.58, -26.90, -60.64
48, 0.59, 0.55, 0.59, 2.09, -34.03, -66.70
49, 0.52, 0.59, 0.60, 6.41, -45.13, -84.75
50, 0.56, 0.56, 0.57, 9.74, -41.94, -103.10
51, 0.71, 0.59, 0.57, 3.85, -21.65, -74.46
52, 0.61, 0.55, 0.52, 8.35, -11.31, -58.78
53, 0.54, 0.56, 0.46, 13.36, -17.77, -52.50
54, 0.62, 0.57, 0.59, 10.69, -26.76, -48.95
55, 0.57, 0.60, 0.52, 12.92, -25.89, -42.20
56, 0.58, 0.62, 0.53, 14.32, -26.32, -36.90
57, 0.60, 0.62, 0.54, 16.76, -21.85, -31.91
58, 0.64, 0.62, 0.50, 17.63, -21.16, -26.96
59, 0.54, 0.60, 0.48, 19.19, -25.77, -21.28
60, 0.60, 0.64, 0.56, 12.75, -26.95, -20.58
61, 0.56, 0.65, 0.54, 13.24, -23.42, -15.53
62, 0.55, 0.66, 0.53, 12.53, -20.15, -6.78
63, 0.57, 0.64, 0.53, 13.65, -20.43, 1.37
64, 0.57, 0.65, 0.51, 14.15, -21.13, 7.56
65, 0.60, 0.65, 0.49, 12.79, -19.65, 16.37
66, 0.61, 0.66, 0.46, 15.33, -14.50, 23.01
67, 0.64, 0.66, 0.46, 15.33, -5.45, 34.84
68, 0.67, 0.63, 0.46, 13.27, -0.82, 55.24
69, 0.66, 0.63, 0.47, 12.15, -2.55, 75.39
70, 0.66, 0.63, 0.48, 12.79, 1.97, 98.02
71, 0.72, 0.63, 0.45, 14.23, 12.75, 126.47
72, 0.73, 0.59, 0.45, 13.74, 23.48, 150.27
73, 0.77, 0.52, 0.49, 14.47, 32.89, 170.00
74, 0.77, 0.56, 0.47, 12.92, 39.69, 180.64
75, 0.68, 0.55, 0.48, 11.59, 39.98, 171.04
76, 0.67, 0.58, 0.49, 10.27, 41.79, 158.32
77, 0.60, 0.64, 0.51, 6.82, 38.93, 140.35
78, 0.62, 0.54, 0.59, 8.23, 34.73, 128.69
79, 0.56, 0.54, 0.56, 13.65, 30.26, 111.69
80, 0.58, 0.59, 0.55, 9.27, 23.92, 95.39
81, 0.59, 0.57, 0.56, 5.40, 20.46, 80.81
82, 0.59, 0.54, 0.55, 5.51, 19.85, 66.75
83, 0.62, 0.51, 0.56, 4.12, 20.17, 59.28
84, 0.63, 0.50, 0.54, 0.98, 16.96, 49.76
85, 0.63, 0.50, 0.55, -3.01, 13.33, 39.59
86, 0.64, 0.49, 0.55, -6.61, 12.95, 30.69
87, 0.68, 0.47, 0.56, -7.50, 13.27, 25.83
88, 0.68, 0.48, 0.52, -8.21, 14.87, 21.07
89, 0.71, 0.46, 0.54, -9.07, 13.62, 17.86
90, 0.73, 0.48, 0.52, -9.57, 8.99, 13.10
91, 0.70, 0.48, 0.52, -12.08, 2.12, 4.85
92, 0.68, 0.48, 0.54, -12.95, -1.82, -4.31
93, 0.65, 0.51, 0.52, -15.77, -6.20, -15.98
94, 0.62, 0.52, 0.53, -18.35, -12.26, -32.18
95, 0.59, 0.53, 0.53, -21.01, -21.86, -54.17
96, 0.55, 0.54, 0.53, -24.26, -35.74, -84.92
97, 0.57, 0.53, 0.54, -24.46, -44.70, -111.82
98, 0.58, 0.50, 0.50, -23.57, -46.50, -133.19
99, 0.63, 0.52, 0.52, -28.03, -41.30, -144.96
100, 0.74, 0.47, 0.54, -33.28, -22.15, -126.50
101, 0.75, 0.38, 0.55, -18.90, -8.29, -111.79
102, 0.70, 0.48, 0.49, -12.60, -5.42, -118.70
103, 0.73, 0.49, 0.55, -13.77, -4.32, -117.48
104, 0.69, 0.48, 0.53, -6.05, -0.66, -115.31
105, 0.68, 0.52, 0.47, -2.09, 0.60, -112.09
106, 0.69, 0.50, 0.51, 0.38, 1.37, -105.15
107, 0.67, 0.55, 0.49, 5.05, 3.86, -96.56
108, 0.66, 0.56, 0.50, 6.98, 5.97, -88.55
109, 0.68, 0.58, 0.52, 7.19, 12.99, -79.53
110, 0.62, 0.65, 0.49, 2.85, 16.15, -72.58
111, 0.63, 0.62, 0.56, 5.07, 15.69, -66.32
112, 0.62, 0.61, 0.54, 8.11, 11.88, -61.59
113, 0.62, 0.64, 0.52, 3.50, 10.11, -54.35
114, 0.61, 0.63, 0.53, 1.95, 7.37, -47.40
115, 0.63, 0.62, 0.53, 1.01, 8.60, -39.76
116, 0.62, 0.63, 0.52, 0.67, 9.04, -34.78
117, 0.58, 0.65, 0.51, -0.50, 9.56, -30.67
118, 0.57, 0.66, 0.55, -3.05, 9.37, -27.53
119, 0.56, 0.65, 0.53, -1.34, 10.58, -25.15
120, 0.55, 0.65, 0.53, -0.81, 11.54, -22.24
121, 0.54, 0.66, 0.53, -1.82, 8.92, -21.98
122, 0.56, 0.67, 0.53, -1.44, 9.86, -20.34
123, 0.55, 0.66, 0.53, -1.22, 8.53, -20.82
124, 0.55, 0.65, 0.53, -1.73, 9.74, -20.18
125, 0.55, 0.65, 0.54, -1.31, 14.14, -18.38
126, 0.56, 0.65, 0.53, 2.38, 13.39, -17.95
127, 0.53, 0.66, 0.53, 3.31, 9.40, -22.21
128, 0.51, 0.64, 0.52, 5.28, 7.73, -22.95
129, 0.51, 0.66, 0.53, 5.15, 7.13, -21.50
130, 0.52, 0.65, 0.55, 5.42, 7.11, -20.03
131, 0.49, 0.67, 0.55, 5.83, 6.40, -20.96
132, 0.48, 0.68, 0.55, 6.00, 2.64, -25.42
133, 0.47, 0.68, 0.55, 5.94, 1.73, -30.24
134, 0.50, 0.69, 0.52, 4.98, 2.82, -25.51
135, 0.53, 0.66, 0.52, 2.66, 4.05, -17.71
136, 0.52, 0.67, 0.51, 1.33, 1.44, -13.57
137, 0.52, 0.68, 0.53, -0.29, -0.76, -8.73
138, 0.51, 0.67, 0.52, -1.80, -1.08, -2.89
139, 0.50, 0.64, 0.54, -1.60, -3.05, -0.55
140, 0.50, 0.67, 0.53, -2.64, -0.78, 3.76
141, 0.50, 0.67, 0.53, -1.28, 1.80, 9.05
142, 0.52, 0.67, 0.53, -2.92, 5.19, 14.93
143, 0.50, 0.68, 0.53, -3.31, 6.78, 17.15
144, 0.50, 0.70, 0.54, -2.79, 6.52, 17.05
145, 0.50, 0.68, 0.52, -2.95, 6.63, 19.89
146, 0.49, 0.69, 0.54, -3.04, 2.82, 16.21
147, 0.49, 0.69, 0.55, -1.59, 2.18, 14.87
148, 0.52, 0.68, 0.52, -1.91, 4.99, 20.26
149, 0.55, 0.66, 0.51, -3.86, 8.08, 29.83
150, 0.52, 0.65, 0.53, -3.59, 8.78, 30.55
151, 0.54, 0.66, 0.54, -2.76, 10.96, 34.56
152, 0.59, 0.63, 0.51, -2.52, 17.45, 50.92
153, 0.65, 0.60, 0.48, -4.75, 24.12, 79.25
154, 0.70, 0.55, 0.50, -5.05, 28.03, 110.67
155, 0.72, 0.55, 0.53, -6.67, 28.63, 139.37
156, 0.67, 0.61, 0.59, -9.56, 24.50, 151.48
157, 0.65, 0.60, 0.66, -10.89, 27.10, 157.74
158, 0.61, 0.59, 0.68, -8.09, 33.16, 155.68
159, 0.57, 0.59, 0.66, -5.71, 40.46, 146.60
160, 0.56, 0.65, 0.64, -6.46, 42.49, 133.63
161, 0.55, 0.64, 0.62, -9.51, 40.29, 121.71
162, 0.53, 0.61, 0.59, -9.30, 32.85, 108.63
163, 0.53, 0.58, 0.58, -6.85, 22.70, 93.86
164, 0.54, 0.55, 0.57, -3.95, 17.34, 81.56
165, 0.50, 0.52, 0.59, -2.03, 19.83, 71.51
166, 0.55, 0.55, 0.51, 3.92, 16.29, 62.14
167, 0.55, 0.55, 0.54, 2.09, 15.08, 48.05
168, 0.61, 0.56, 0.57, -0.78, 16.81, 42.03
169, 0.60, 0.52, 0.61, -1.92, 16.11, 34.81
170, 0.62, 0.46, 0.60, -0.76, 20.63, 30.90
171, 0.62, 0.47, 0.60, 0.55, 19.02, 24.84
172, 0.62, 0.49, 0.58, -2.02, 14.81, 17.40
173, 0.61, 0.49, 0.58, -1.86, 7.18, 9.92
174, 0.60, 0.49, 0.58, -1.24, 1.02, 2.81
175, 0.61, 0.51, 0.58, -1.02, -2.29, -1.48
176, 0.59, 0.49, 0.59, -0.03, -6.12, -6.31
177, 0.58, 0.45, 0.58, 3.53, -4.63, -8.17
178, 0.60, 0.44, 0.58, 7.98, -1.80, -6.15
179, 0.62, 0.46, 0.57, 9.73, 0.24, -4.38
180, 0.62, 0.50, 0.57, 11.53, -2.38, -9.05
181, 0.62, 0.50, 0.59, 12.75, -7.18, -12.81
182, 0.61, 0.53, 0.60, 11.08, -15.31, -18.47
183, 0.61, 0.56, 0.61, 8.24, -20.31, -23.71
184, 0.60, 0.56, 0.60, 5.15, -20.98, -25.69
185, 0.61, 0.55, 0.61, 1.68, -19.08, -25.69
186, 0.62, 0.53, 0.61, -0.55, -14.60, -23.56
187, 0.64, 0.53, 0.61, -3.37, -13.56, -21.74
188, 0.66, 0.51, 0.63, -5.54, -14.14, -20.12
189, 0.66, 0.50, 0.63, -6.76, -14.15, -18.35
190, 0.69, 0.50, 0.60, -8.14, -14.20, -20.82
191, 0.71, 0.48, 0.61, -11.31, -17.08, -23.77
192, 0.73, 0.45, 0.60, -11.31, -17.91, -28.00
193, 0.75, 0.42, 0.56, -8.17, -15.16, -26.69
194, 0.74, 0.44, 0.54, -4.76, -10.66, -21.31
195, 0.71, 0.47, 0.52, -3.59, -5.37, -13.94
196, 0.70, 0.50, 0.53, -2.69, -2.73, -6.09
197, 0.67, 0.53, 0.58, -4.98, -0.49, -1.44
198, 0.65, 0.54, 0.57, -6.06, -1.83, -1.63
199, 0.62, 0.54, 0.58, -8.93, -3.48, -4.67
200, 0.64, 0.54, 0.60, -10.41, -1.34, -4.61
201, 0.65, 0.53, 0.59, -13.48, 3.01, -1.34
202, 0.65, 0.50, 0.62, -14.87, 8.44, 4.58
203, 0.66, 0.46, 0.60, -14.52, 12.26, 7.80
204, 0.63, 0.47, 0.57, -12.26, 14.23, 5.92
