Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
0, 0.64, 0.49, 0.58, -1.65, 0.31, -0.96
1, 0.64, 0.49, 0.58, -2.00, -0.38, -0.90
2, 0.64, 0.49, 0.59, -1.92, -1.02, -1.08
3, 0.64, 0.49, 0.59, -1.97, -0.69, -0.85
4, 0.64, 0.50, 0.58, -1.51, 0.24, -0.58
5, 0.65, 0.50, 0.58, -1.63, 0.43, -0.52
6, 0.65, 0.50, 0.58, -1.68, 0.23, -0.69
7, 0.64, 0.49, 0.59, -2.05, -0.40, -0.55
8, 0.64, 0.49, 0.60, -1.68, -1.11, -0.75
9, 0.64, 0.50, 0.58, -2.47, -1.16, -1.02
10, 0.64, 0.49, 0.58, -2.08, -0.95, -0.95
11, 0.64, 0.49, 0.59, -2.78, -0.29, -1.16
12, 0.64, 0.49, 0.59, -2.67, -0.41, -1.37
13, 0.64, 0.49, 0.58, -3.27, -0.35, -1.39
14, 0.64, 0.49, 0.59, -2.96, -0.64, -1.36
15, 0.64, 0.49, 0.59, -2.49, -0.78, -1.48
16, 0.63, 0.49, 0.59, -3.13, -0.66, -1.51
17, 0.63, 0.50, 0.58, -2.61, -0.56, -1.40
18, 0.63, 0.49, 0.59, -3.08, -0.21, -1.31
19, 0.64, 0.50, 0.59, -3.30, 0.17, -1.16
20, 0.64, 0.50, 0.58, -3.11, -0.79, -1.31
21, 0.64, 0.49, 0.59, -3.15, -0.75, -1.11
22, 0.65, 0.49, 0.58, -3.01, -0.55, -0.66
23, 0.64, 0.49, 0.59, -2.06, -0.05, -0.58
24, 0.64, 0.49, 0.58, -2.29, 0.61, -0.26
25, 0.64, 0.50, 0.58, -2.03, 0.32, -0.11
26, 0.64, 0.49, 0.59, -2.35, 0.00, -0.12
27, 0.64, 0.49, 0.58, -2.63, -0.53, -0.37
28, 0.65, 0.49, 0.59, -3.04, -1.28, -0.43
29, 0.64, 0.49, 0.59, -3.24, -2.18, -0.90
30, 0.63, 0.49, 0.60, -3.40, -1.98, -1.18
31, 0.64, 0.49, 0.59, -3.18, -1.45, -1.10
32, 0.64, 0.49, 0.58, -2.49, -0.15, -0.85
33, 0.63, 0.49, 0.59, -2.43, 0.81, -0.82
34, 0.65, 0.49, 0.59, -2.29, 0.55, -1.05
35, 0.65, 0.50, 0.59, -2.31, -0.27, -1.19
36, 0.65, 0.49, 0.59, -1.71, -1.13, -1.22
37, 0.64, 0.49, 0.58, -1.47, -1.30, -1.16
38, 0.64, 0.49, 0.59, -0.56, -1.04, -0.84
39, 0.64, 0.49, 0.58, -0.75, -0.21, -0.63
40, 0.64, 0.49, 0.58, -0.63, -0.47, -0.44
41, 0.64, 0.49, 0.59, -1.45, -0.85, -0.76
42, 0.64, 0.49, 0.59, -1.31, -1.44, -0.73
43, 0.65, 0.49, 0.58, -1.07, -1.65, -0.70
44, 0.64, 0.49, 0.59, -1.39, -1.51, -1.22
45, 0.65, 0.50, 0.60, -1.76, -2.27, -2.27
46, 0.65, 0.50, 0.59, -2.32, -3.31, -3.25
47, 0.66, 0.49, 0.59, -1.82, -5.39, -4.35
48, 0.65, 0.49, 0.57, -1.07, -6.79, -5.48
49, 0.65, 0.50, 0.58, -1.83, -10.35, -9.65
50, 0.64, 0.50, 0.59, -2.11, -13.77, -15.04
51, 0.63, 0.50, 0.57, -2.32, -15.51, -20.87
52, 0.62, 0.51, 0.55, -2.95, -16.27, -28.37
53, 0.62, 0.54, 0.54, -7.85, -16.87, -37.36
54, 0.62, 0.51, 0.54, -10.87, -16.61, -42.49
55, 0.62, 0.51, 0.56, -7.73, -21.16, -46.46
56, 0.63, 0.53, 0.59, -5.33, -26.06, -49.08
57, 0.62, 0.52, 0.60, -4.24, -30.20, -52.58
58, 0.64, 0.50, 0.57, -1.92, -29.30, -54.20
59, 0.68, 0.52, 0.56, -1.85, -25.15, -48.11
60, 0.68, 0.51, 0.56, -1.34, -20.37, -39.19
61, 0.64, 0.51, 0.55, 0.26, -22.84, -37.66
62, 0.62, 0.54, 0.54, 0.40, -24.31, -39.34
63, 0.63, 0.55, 0.54, 1.66, -22.72, -34.56
64, 0.63, 0.55, 0.52, 1.19, -20.18, -29.16
65, 0.64, 0.54, 0.56, 2.66, -19.66, -27.30
66, 0.62, 0.55, 0.58, 1.82, -22.92, -31.71
67, 0.63, 0.55, 0.54, 5.24, -25.01, -37.97
68, 0.62, 0.55, 0.54, 4.95, -28.38, -45.51
69, 0.62, 0.57, 0.52, 4.82, -32.90, -55.25
70, 0.60, 0.57, 0.52, 2.66, -32.78, -62.63
71, 0.61, 0.58, 0.55, 0.56, -29.07, -65.45
72, 0.59, 0.61, 0.55, -1.94, -24.60, -67.01
73, 0.63, 0.57, 0.53, -1.91, -16.05, -60.15
74, 0.65, 0.59, 0.53, -1.30, -12.12, -52.56
75, 0.67, 0.58, 0.52, -0.31, -13.34, -41.54
76, 0.64, 0.59, 0.50, 0.11, -17.24, -34.21
77, 0.61, 0.58, 0.53, 1.92, -17.68, -28.24
78, 0.59, 0.60, 0.52, 3.71, -14.61, -24.96
79, 0.60, 0.63, 0.51, 2.40, -10.52, -23.21
80, 0.57, 0.65, 0.52, 3.19, -6.99, -27.01
81, 0.56, 0.62, 0.52, 4.24, -8.46, -28.69
82, 0.55, 0.65, 0.51, 2.98, -9.65, -28.46
83, 0.48, 0.63, 0.52, 6.92, -22.41, -47.54
84, 0.67, 0.70, 0.52, 2.58, -3.24, -25.07
85, 0.59, 0.65, 0.48, 3.39, -4.37, -20.61
86, 0.59, 0.63, 0.49, 5.05, -1.77, -8.87
87, 0.61, 0.63, 0.46, 7.13, -0.85, 4.96
88, 0.63, 0.64, 0.48, 6.82, -0.64, 24.09
89, 0.66, 0.62, 0.49, 7.59, -1.73, 46.53
